comments,condition,difficulty,id,images,imageset,length,worker,description,image,time
"I had a popup box, but I couldn't see what it said.",essential,1.0,3Q5ZZ9ZEVSCZG4LUNJNJ2G6FQ4U852,B,B,1.0,AOIR8V07FYMH5,An ancient vase is sitting a clear glass case with other objects behind it.,https://imagecaptioningicl.azurewebsites.net/static/images/000000003325.jpg,47447
"I had a popup box, but I couldn't see what it said.",essential,1.0,3Q5ZZ9ZEVSCZG4LUNJNJ2G6FQ4U852,B,B,1.0,AOIR8V07FYMH5,A small red smart car is parked next to a parking meter.,https://imagecaptioningicl.azurewebsites.net/static/images/000000012109.jpg,15086
,comprehensive,3.0,3U088ZLJVOQBBYVBOGXDZ1DAR3LW0J,C,C,3.0,A1FVXS8IM5QYO8,A group of men have tied rope around an animal and are holding the ends of the rope.,https://imagecaptioningicl.azurewebsites.net/static/images/000000002415.jpg,48785
,comprehensive,3.0,3U088ZLJVOQBBYVBOGXDZ1DAR3LW0J,C,C,3.0,A1FVXS8IM5QYO8,People are standing on top of an open top bus waving at a crowd.,https://imagecaptioningicl.azurewebsites.net/static/images/000000011494.jpg,20496
,comprehensive,3.0,3U088ZLJVOQBBYVBOGXDZ1DAR3LW0J,C,C,3.0,A1FVXS8IM5QYO8,A motorbike is parked at the side of the road in the countryside.,https://imagecaptioningicl.azurewebsites.net/static/images/000000005213.jpg,18496
,comprehensive,3.0,3U088ZLJVOQBBYVBOGXDZ1DAR3LW0J,C,C,3.0,A1FVXS8IM5QYO8,A tall clock is in the middle of a courtyard,https://imagecaptioningicl.azurewebsites.net/static/images/000000009172.jpg,30078
,comprehensive,3.0,3U088ZLJVOQBBYVBOGXDZ1DAR3LW0J,C,C,3.0,A1FVXS8IM5QYO8,A tennis player is standing on a tennis court while a crowd watches her,https://imagecaptioningicl.azurewebsites.net/static/images/000000016308.jpg,17944
,comprehensive,3.0,3U088ZLJVOQBBYVBOGXDZ1DAR3LW0J,C,C,3.0,A1FVXS8IM5QYO8,People in robes and hats are standing in line waiting to attend a ceremony,https://imagecaptioningicl.azurewebsites.net/static/images/000000004975.jpg,41947
,essential,2.0,3ATPCQ38JC7B1GOTVJCU94A3BX1AYR,B,B,3.0,A1FHS282JP487T,A man and a boy playing a video game in the living room,https://imagecaptioningicl.azurewebsites.net/static/images/000000011034.jpg,25205
,essential,2.0,3ATPCQ38JC7B1GOTVJCU94A3BX1AYR,B,B,3.0,A1FHS282JP487T,A man sitting on a park bench with two dogs sitting in the grass,https://imagecaptioningicl.azurewebsites.net/static/images/000000002400.jpg,21601
,essential,2.0,3ATPCQ38JC7B1GOTVJCU94A3BX1AYR,B,B,3.0,A1FHS282JP487T,Five cyclists riding across the street at a traffic light,https://imagecaptioningicl.azurewebsites.net/static/images/000000001053.jpg,27691
,essential,2.0,3ATPCQ38JC7B1GOTVJCU94A3BX1AYR,B,B,3.0,A1FHS282JP487T,A horseback cop and a motorcycle cop talking in the middle of the streeet,https://imagecaptioningicl.azurewebsites.net/static/images/000000007524.jpg,28001
,essential,2.0,3ATPCQ38JC7B1GOTVJCU94A3BX1AYR,B,B,3.0,A1FHS282JP487T,A brown pottery item with paintings of people and horses on it,https://imagecaptioningicl.azurewebsites.net/static/images/000000003325.jpg,23751
,essential,2.0,3ATPCQ38JC7B1GOTVJCU94A3BX1AYR,B,B,3.0,A1FHS282JP487T,A small red car parked in front of a parking meter on the street,https://imagecaptioningicl.azurewebsites.net/static/images/000000012109.jpg,38020
,essential,2.0,3QIYRE09Y7ELVT7FSYAQHNJT3JP1N2,A,A,3.0,A171S8E9IFSHH2,A group of men holding balls and wearing pink uniforms in a gym.,https://imagecaptioningicl.azurewebsites.net/static/images/000000008305.jpg,22965
,essential,2.0,3QIYRE09Y7ELVT7FSYAQHNJT3JP1N2,A,A,3.0,A171S8E9IFSHH2,A man is sitting on a bench and is feeding birds in the park.,https://imagecaptioningicl.azurewebsites.net/static/images/000000002142.jpg,11338
,essential,2.0,3QIYRE09Y7ELVT7FSYAQHNJT3JP1N2,A,A,3.0,A171S8E9IFSHH2,2 men wearing rustic attire are riding horses that are rearing back in a field.,https://imagecaptioningicl.azurewebsites.net/static/images/000000000049.jpg,17857
,essential,2.0,3QIYRE09Y7ELVT7FSYAQHNJT3JP1N2,A,A,3.0,A171S8E9IFSHH2,A man and wife who are in a marriage ceremony walk out of a building with many spectators.,https://imagecaptioningicl.azurewebsites.net/static/images/000000009372.jpg,19301
,essential,2.0,3QIYRE09Y7ELVT7FSYAQHNJT3JP1N2,A,A,3.0,A171S8E9IFSHH2,A clock tower made of brick stands in front of a large city building.,https://imagecaptioningicl.azurewebsites.net/static/images/000000003080.jpg,13800
,essential,2.0,3QIYRE09Y7ELVT7FSYAQHNJT3JP1N2,A,A,3.0,A171S8E9IFSHH2,"A refrigerator door is open and filled with items, on one shelf a dog lays down on a pillow.",https://imagecaptioningicl.azurewebsites.net/static/images/000000010324.jpg,18356
,comprehensive,3.0,3V5Q80FXI1OLGAW1TJQPDSVSQ8F328,D,D,3.0,A1FHS282JP487T,A military woman talking to a child holding a stuffed animal toy,https://imagecaptioningicl.azurewebsites.net/static/images/000000006579.jpg,24257
,comprehensive,3.0,3V5Q80FXI1OLGAW1TJQPDSVSQ8F328,D,D,3.0,A1FHS282JP487T,"Several people on a field, and playing a sports game",https://imagecaptioningicl.azurewebsites.net/static/images/000000006780.jpg,27895
,comprehensive,3.0,3V5Q80FXI1OLGAW1TJQPDSVSQ8F328,D,D,3.0,A1FHS282JP487T,A man with a yellow round item standing next to a sign,https://imagecaptioningicl.azurewebsites.net/static/images/000000007069.jpg,33120
,comprehensive,3.0,3V5Q80FXI1OLGAW1TJQPDSVSQ8F328,D,D,3.0,A1FHS282JP487T,"A man with a lawn tennis racket and holding a tennis ball, making a face",https://imagecaptioningicl.azurewebsites.net/static/images/000000011567.jpg,28115
,comprehensive,3.0,3V5Q80FXI1OLGAW1TJQPDSVSQ8F328,D,D,3.0,A1FHS282JP487T,A blue bicycle with a red umbrella strapped to its side,https://imagecaptioningicl.azurewebsites.net/static/images/000000018766.jpg,21376
,comprehensive,3.0,3V5Q80FXI1OLGAW1TJQPDSVSQ8F328,D,D,3.0,A1FHS282JP487T,A yellow fire hydrant next to a blue rite aid shopping cart,https://imagecaptioningicl.azurewebsites.net/static/images/000000005755.jpg,16751
,comprehensive,2.0,3FE2ERCCZ156U6QTEFLTX81WW90PO9,A,A,2.0,AZS1ZZRYENXVK,Three players hold the ball with their hands in the basket ball ground.,https://imagecaptioningicl.azurewebsites.net/static/images/000000008305.jpg,59443
,comprehensive,2.0,3FE2ERCCZ156U6QTEFLTX81WW90PO9,A,A,2.0,AZS1ZZRYENXVK,An old man feed the food to the number of Doves.,https://imagecaptioningicl.azurewebsites.net/static/images/000000002142.jpg,39965
,comprehensive,2.0,3FE2ERCCZ156U6QTEFLTX81WW90PO9,A,A,2.0,AZS1ZZRYENXVK,Two horse riders riding on the black and white horse.,https://imagecaptioningicl.azurewebsites.net/static/images/000000000049.jpg,61071
,comprehensive,2.0,3FE2ERCCZ156U6QTEFLTX81WW90PO9,A,A,2.0,AZS1ZZRYENXVK,A wedding couple walk in front of wedding hall.,https://imagecaptioningicl.azurewebsites.net/static/images/000000009372.jpg,58327
,comprehensive,2.0,3FE2ERCCZ156U6QTEFLTX81WW90PO9,A,A,2.0,AZS1ZZRYENXVK,A clock place in front of the building in height.,https://imagecaptioningicl.azurewebsites.net/static/images/000000003080.jpg,42421
,comprehensive,2.0,3FE2ERCCZ156U6QTEFLTX81WW90PO9,A,A,2.0,AZS1ZZRYENXVK,A refrigerator open and a dog lay down in the  refrigerator.,https://imagecaptioningicl.azurewebsites.net/static/images/000000010324.jpg,53768
n,control,2.0,3SKRO2GZ75OKNNMCVLIAPV2P9OO1K1,D,D,2.0,A207IHY6GERCFO,A child cries as an American military member talks to him,https://imagecaptioningicl.azurewebsites.net/static/images/000000006579.jpg,41864
n,control,2.0,3SKRO2GZ75OKNNMCVLIAPV2P9OO1K1,D,D,2.0,A207IHY6GERCFO,A mixed group plays ultimate frisbee in the grass,https://imagecaptioningicl.azurewebsites.net/static/images/000000006780.jpg,36151
n,control,2.0,3SKRO2GZ75OKNNMCVLIAPV2P9OO1K1,D,D,2.0,A207IHY6GERCFO,A man holding a frisbee stands near a disc golf course sign,https://imagecaptioningicl.azurewebsites.net/static/images/000000007069.jpg,29464
n,control,2.0,3SKRO2GZ75OKNNMCVLIAPV2P9OO1K1,D,D,2.0,A207IHY6GERCFO,A pro tennis player has a grimace on his face,https://imagecaptioningicl.azurewebsites.net/static/images/000000011567.jpg,25159
n,control,2.0,3SKRO2GZ75OKNNMCVLIAPV2P9OO1K1,D,D,2.0,A207IHY6GERCFO,An umbrella is tethered to the middle of a bicycle,https://imagecaptioningicl.azurewebsites.net/static/images/000000018766.jpg,24920
n,control,2.0,3SKRO2GZ75OKNNMCVLIAPV2P9OO1K1,D,D,2.0,A207IHY6GERCFO,A shopping cart rests on grass near a fire hydrant,https://imagecaptioningicl.azurewebsites.net/static/images/000000005755.jpg,26903
,time,3.0,3FTOP5WARJLP5EVCHHEYABJ2P7IJ0H,D,D,2.0,ADJ9I7ZBFYFH7,Some soldiers are trying to comfort a child who is holding a stuffed animal.,https://imagecaptioningicl.azurewebsites.net/static/images/000000006579.jpg,41660
,time,3.0,3FTOP5WARJLP5EVCHHEYABJ2P7IJ0H,D,D,2.0,ADJ9I7ZBFYFH7,A team of women are practicing athletics on a green field.,https://imagecaptioningicl.azurewebsites.net/static/images/000000006780.jpg,40096
,time,3.0,3FTOP5WARJLP5EVCHHEYABJ2P7IJ0H,D,D,2.0,ADJ9I7ZBFYFH7,A man is standing in front of a sign near a wooded area and holding a frisbee.,https://imagecaptioningicl.azurewebsites.net/static/images/000000007069.jpg,34039
,time,3.0,3FTOP5WARJLP5EVCHHEYABJ2P7IJ0H,D,D,2.0,ADJ9I7ZBFYFH7,A tennis player is standing on the court with a pained expression on his face.,https://imagecaptioningicl.azurewebsites.net/static/images/000000011567.jpg,45625
,time,3.0,3FTOP5WARJLP5EVCHHEYABJ2P7IJ0H,D,D,2.0,ADJ9I7ZBFYFH7,A bicycle is outside in front of a large cement structure and it is raining.,https://imagecaptioningicl.azurewebsites.net/static/images/000000018766.jpg,24694
,time,3.0,3FTOP5WARJLP5EVCHHEYABJ2P7IJ0H,D,D,2.0,ADJ9I7ZBFYFH7,A blue shopping cart is next to a yellow fire hydrant on the side of the road.,https://imagecaptioningicl.azurewebsites.net/static/images/000000005755.jpg,37307
,essential,3.0,38F5OAUN5R97WJ06EGWMDDDAKTL7H1,A,A,3.0,A38DC3BG1ZCVZ2,Three men in pink uniforms hold volleyballs in a volleyball court with advertisements behind them.,https://imagecaptioningicl.azurewebsites.net/static/images/000000008305.jpg,21955
,essential,3.0,38F5OAUN5R97WJ06EGWMDDDAKTL7H1,A,A,3.0,A38DC3BG1ZCVZ2,A man sits on a park bench while feeding a large group of pigeons.,https://imagecaptioningicl.azurewebsites.net/static/images/000000002142.jpg,13938
,essential,3.0,38F5OAUN5R97WJ06EGWMDDDAKTL7H1,A,A,3.0,A38DC3BG1ZCVZ2,Two men ride horses with the horses' two front legs in the air.,https://imagecaptioningicl.azurewebsites.net/static/images/000000000049.jpg,21591
,essential,3.0,38F5OAUN5R97WJ06EGWMDDDAKTL7H1,A,A,3.0,A38DC3BG1ZCVZ2,A man and a woman in white wedding attire go down steps with people on each side looking at them.,https://imagecaptioningicl.azurewebsites.net/static/images/000000009372.jpg,30100
,essential,3.0,38F5OAUN5R97WJ06EGWMDDDAKTL7H1,A,A,3.0,A38DC3BG1ZCVZ2,A modern looking clock with notches is on a brick pillar in front of a large building.,https://imagecaptioningicl.azurewebsites.net/static/images/000000003080.jpg,27558
,essential,3.0,38F5OAUN5R97WJ06EGWMDDDAKTL7H1,A,A,3.0,A38DC3BG1ZCVZ2,A fridge with two doors has one door open to display its full contents.,https://imagecaptioningicl.azurewebsites.net/static/images/000000010324.jpg,14594
n,comprehensive,2.0,3TXMY6UCAILQLTU5ONRR2DXPCR9QCA,B,B,2.0,A207IHY6GERCFO,An adult male and child play with remote control steering wheels in a room,https://imagecaptioningicl.azurewebsites.net/static/images/000000011034.jpg,33306
n,comprehensive,2.0,3TXMY6UCAILQLTU5ONRR2DXPCR9QCA,B,B,2.0,A207IHY6GERCFO,A man sits outside on a bench with two dogs lying in the grass,https://imagecaptioningicl.azurewebsites.net/static/images/000000002400.jpg,16774
n,comprehensive,2.0,3TXMY6UCAILQLTU5ONRR2DXPCR9QCA,B,B,2.0,A207IHY6GERCFO,Bicyclists cross the street in front of a vehicle.,https://imagecaptioningicl.azurewebsites.net/static/images/000000001053.jpg,34839
n,comprehensive,2.0,3TXMY6UCAILQLTU5ONRR2DXPCR9QCA,B,B,2.0,A207IHY6GERCFO,A police officer on a horse waits near a bike cop.,https://imagecaptioningicl.azurewebsites.net/static/images/000000007524.jpg,17836
n,comprehensive,2.0,3TXMY6UCAILQLTU5ONRR2DXPCR9QCA,B,B,2.0,A207IHY6GERCFO,An ancient pot in a museum has artwork of a chariot on the outside,https://imagecaptioningicl.azurewebsites.net/static/images/000000003325.jpg,43090
n,comprehensive,2.0,3TXMY6UCAILQLTU5ONRR2DXPCR9QCA,B,B,2.0,A207IHY6GERCFO,A very small car rests on the street next to a parking meter,https://imagecaptioningicl.azurewebsites.net/static/images/000000012109.jpg,28904
,control,2.0,34FNN24DCQ6EVACC0NLD1TUHJJ3Y5C,D,D,1.0,A2WHC086WNUQNB,"A child is crying and a military person gave the child a teddy bear and s talking to the child, trying to sooth him.",https://imagecaptioningicl.azurewebsites.net/static/images/000000006579.jpg,44593
,control,2.0,34FNN24DCQ6EVACC0NLD1TUHJJ3Y5C,D,D,1.0,A2WHC086WNUQNB,"On a sunny day, there are teenagers playing in the park, running and having fun.",https://imagecaptioningicl.azurewebsites.net/static/images/000000006780.jpg,27545
,control,2.0,34FNN24DCQ6EVACC0NLD1TUHJJ3Y5C,D,D,1.0,A2WHC086WNUQNB,In the park there are a lot of trees and a man is standing with a yellow frisbee looking at the frisbee golf course.,https://imagecaptioningicl.azurewebsites.net/static/images/000000007069.jpg,42322
,control,2.0,34FNN24DCQ6EVACC0NLD1TUHJJ3Y5C,D,D,1.0,A2WHC086WNUQNB,A male tennis player is standing on a blue clay court holding his raquet and tennis ball.,https://imagecaptioningicl.azurewebsites.net/static/images/000000011567.jpg,29477
,control,2.0,34FNN24DCQ6EVACC0NLD1TUHJJ3Y5C,D,D,1.0,A2WHC086WNUQNB,A bicycle is in the rain and it has an umbrella attached to the frame.,https://imagecaptioningicl.azurewebsites.net/static/images/000000018766.jpg,30072
,control,2.0,34FNN24DCQ6EVACC0NLD1TUHJJ3Y5C,D,D,1.0,A2WHC086WNUQNB,On a street there is a yellow fire hydrant with a blue Rite Aid shopping cart next to it.,https://imagecaptioningicl.azurewebsites.net/static/images/000000005755.jpg,22064
,essential,1.0,3VD82FOHKULN0HHP9AZND82PXQOCOL,D,D,1.0,AZS1ZZRYENXVK,A boy child crying and he hold the toy with his hand. A police officer talk to him.,https://imagecaptioningicl.azurewebsites.net/static/images/000000006579.jpg,58274
,essential,1.0,3VD82FOHKULN0HHP9AZND82PXQOCOL,D,D,1.0,AZS1ZZRYENXVK,Number of people playing and relaxing in the park.,https://imagecaptioningicl.azurewebsites.net/static/images/000000006780.jpg,34405
,essential,1.0,3VD82FOHKULN0HHP9AZND82PXQOCOL,D,D,1.0,AZS1ZZRYENXVK,A man hold yellow color plate and stand in front of the advertisement board.,https://imagecaptioningicl.azurewebsites.net/static/images/000000007069.jpg,56696
,essential,1.0,3VD82FOHKULN0HHP9AZND82PXQOCOL,D,D,1.0,AZS1ZZRYENXVK,A tennis player hold a bat and ball with his hand.,https://imagecaptioningicl.azurewebsites.net/static/images/000000011567.jpg,48317
,essential,1.0,3VD82FOHKULN0HHP9AZND82PXQOCOL,D,D,1.0,AZS1ZZRYENXVK,A bicycle standing in the street and rain is wet the bicycle.,https://imagecaptioningicl.azurewebsites.net/static/images/000000018766.jpg,98799
,essential,1.0,3VD82FOHKULN0HHP9AZND82PXQOCOL,D,D,1.0,AZS1ZZRYENXVK,A yellow color fire hydrant place in the street.,https://imagecaptioningicl.azurewebsites.net/static/images/000000005755.jpg,33934
,control,3.0,3SITXWYCNZ6RKL3BW1QOL1N0R9TXB4,A,A,3.0,A1FHS282JP487T,"Three men in pink outfits, each standing with a ball in their hands",https://imagecaptioningicl.azurewebsites.net/static/images/000000008305.jpg,29931
,control,3.0,3SITXWYCNZ6RKL3BW1QOL1N0R9TXB4,A,A,3.0,A1FHS282JP487T,A man sitting on a park bench and feeding many pigeons,https://imagecaptioningicl.azurewebsites.net/static/images/000000002142.jpg,18859
,control,3.0,3SITXWYCNZ6RKL3BW1QOL1N0R9TXB4,A,A,3.0,A1FHS282JP487T,Two men in ceremonial outfits riding horses standing on their hind legs,https://imagecaptioningicl.azurewebsites.net/static/images/000000000049.jpg,30883
,control,3.0,3SITXWYCNZ6RKL3BW1QOL1N0R9TXB4,A,A,3.0,A1FHS282JP487T,"A newly wed couple waling out of a building, with well wishers on their sides",https://imagecaptioningicl.azurewebsites.net/static/images/000000009372.jpg,23355
,control,3.0,3SITXWYCNZ6RKL3BW1QOL1N0R9TXB4,A,A,3.0,A1FHS282JP487T,A clock on a glass building showing the time of day,https://imagecaptioningicl.azurewebsites.net/static/images/000000003080.jpg,31771
,control,3.0,3SITXWYCNZ6RKL3BW1QOL1N0R9TXB4,A,A,3.0,A1FHS282JP487T,"A fridge in a dark kitchen with the door open, showing a dog relaxing in it",https://imagecaptioningicl.azurewebsites.net/static/images/000000010324.jpg,30174
,control,5.0,30MVJZJNHQA718JPHDXR3MKVSBFJ9W,C,C,3.0,A1MIR0TP081SKT,A group of people are pulling a yak tied with ropes.,https://imagecaptioningicl.azurewebsites.net/static/images/000000002415.jpg,44308
,control,5.0,30MVJZJNHQA718JPHDXR3MKVSBFJ9W,C,C,3.0,A1MIR0TP081SKT,A group of people standing on a double decker open bus are weaving their hands.,https://imagecaptioningicl.azurewebsites.net/static/images/000000011494.jpg,87708
,control,5.0,30MVJZJNHQA718JPHDXR3MKVSBFJ9W,C,C,3.0,A1MIR0TP081SKT,A bike is parked on the right side of the road near a forest. ,https://imagecaptioningicl.azurewebsites.net/static/images/000000005213.jpg,77639
,control,5.0,30MVJZJNHQA718JPHDXR3MKVSBFJ9W,C,C,3.0,A1MIR0TP081SKT,A lane having a clock tower and a street lamp is followed by an over head bridge.,https://imagecaptioningicl.azurewebsites.net/static/images/000000009172.jpg,129672
,control,5.0,30MVJZJNHQA718JPHDXR3MKVSBFJ9W,C,C,3.0,A1MIR0TP081SKT,A badminton player holding a racket in the field was watched by the people in the stadium.,https://imagecaptioningicl.azurewebsites.net/static/images/000000016308.jpg,55605
,control,5.0,30MVJZJNHQA718JPHDXR3MKVSBFJ9W,C,C,3.0,A1MIR0TP081SKT,A group of people including two women holding umbrellas are standing outside a building. ,https://imagecaptioningicl.azurewebsites.net/static/images/000000004975.jpg,100600
,comprehensive,2.0,3MTMREQS4ZF7CBTTGIU6O7PN0P4AWV,D,D,2.0,A38DC3BG1ZCVZ2,A little boy holding a teddy bear looks scared of a woman soldier who is talking to him.,https://imagecaptioningicl.azurewebsites.net/static/images/000000006579.jpg,14399
,comprehensive,2.0,3MTMREQS4ZF7CBTTGIU6O7PN0P4AWV,D,D,2.0,A38DC3BG1ZCVZ2,A girl with a frisbee is laying on the ground as others from both teams run up to her.,https://imagecaptioningicl.azurewebsites.net/static/images/000000006780.jpg,21618
,comprehensive,2.0,3MTMREQS4ZF7CBTTGIU6O7PN0P4AWV,D,D,2.0,A38DC3BG1ZCVZ2,A man is holding a yellow frisbee near a marker that says 12 for a disc golf course.,https://imagecaptioningicl.azurewebsites.net/static/images/000000007069.jpg,14874
,comprehensive,2.0,3MTMREQS4ZF7CBTTGIU6O7PN0P4AWV,D,D,2.0,A38DC3BG1ZCVZ2,A man is holding a tennis ball in his right hand and racket in his left while showing a funny face.,https://imagecaptioningicl.azurewebsites.net/static/images/000000011567.jpg,18795
,comprehensive,2.0,3MTMREQS4ZF7CBTTGIU6O7PN0P4AWV,D,D,2.0,A38DC3BG1ZCVZ2,An umbrella is attached to the side of a bicycle near a fountain.,https://imagecaptioningicl.azurewebsites.net/static/images/000000018766.jpg,16196
,comprehensive,2.0,3MTMREQS4ZF7CBTTGIU6O7PN0P4AWV,D,D,2.0,A38DC3BG1ZCVZ2,A yellow hydrant sits on a patch of grass near a shopping cart.,https://imagecaptioningicl.azurewebsites.net/static/images/000000005755.jpg,12826
,control,2.0,35L9RVQFCSF9UUC2ROPXN5RUS4JHUE,B,B,2.0,A38DC3BG1ZCVZ2,A man and a boy are on the couch playing a video game.,https://imagecaptioningicl.azurewebsites.net/static/images/000000011034.jpg,44923
,control,2.0,35L9RVQFCSF9UUC2ROPXN5RUS4JHUE,B,B,2.0,A38DC3BG1ZCVZ2,A man holding a camera sits on a bench with his dogs sitting near him.,https://imagecaptioningicl.azurewebsites.net/static/images/000000002400.jpg,57254
,control,2.0,35L9RVQFCSF9UUC2ROPXN5RUS4JHUE,B,B,2.0,A38DC3BG1ZCVZ2,Five cyclist ride their bikes across the intersection as traffic is stopped.,https://imagecaptioningicl.azurewebsites.net/static/images/000000001053.jpg,34151
,control,2.0,35L9RVQFCSF9UUC2ROPXN5RUS4JHUE,B,B,2.0,A38DC3BG1ZCVZ2,A police woman on a horse and a police man on a motorcycle are posted near a crowd.,https://imagecaptioningicl.azurewebsites.net/static/images/000000007524.jpg,46882
,control,2.0,35L9RVQFCSF9UUC2ROPXN5RUS4JHUE,B,B,2.0,A38DC3BG1ZCVZ2,An ancient type vase sits on display in a glass case.,https://imagecaptioningicl.azurewebsites.net/static/images/000000003325.jpg,29463
,control,2.0,35L9RVQFCSF9UUC2ROPXN5RUS4JHUE,B,B,2.0,A38DC3BG1ZCVZ2,A red smart car is parked on the side of the road next to a parking meter machine.,https://imagecaptioningicl.azurewebsites.net/static/images/000000012109.jpg,33644
,time,2.0,3Z4AIRP3CAAQ7NLJU4XZFPAR5X6X1P,D,D,1.0,ACSS93E03ZUGX,A little boy is standing among several people while a woman wearing a stethoscope holds up a stuffed animal to him.,https://imagecaptioningicl.azurewebsites.net/static/images/000000006579.jpg,27622
,time,2.0,3Z4AIRP3CAAQ7NLJU4XZFPAR5X6X1P,D,D,1.0,ACSS93E03ZUGX,Several girls are playing on a grassy field while on girl is on the ground on her back.,https://imagecaptioningicl.azurewebsites.net/static/images/000000006780.jpg,19754
,time,2.0,3Z4AIRP3CAAQ7NLJU4XZFPAR5X6X1P,D,D,1.0,ACSS93E03ZUGX,A man wearing sunglasses is standing outside next to a phone booth while holding a yellow frisbee.,https://imagecaptioningicl.azurewebsites.net/static/images/000000007069.jpg,25056
,time,2.0,3Z4AIRP3CAAQ7NLJU4XZFPAR5X6X1P,D,D,1.0,ACSS93E03ZUGX,A tennis player is standing on a tennis court holding a racket with his eyes closed.,https://imagecaptioningicl.azurewebsites.net/static/images/000000011567.jpg,18664
,time,2.0,3Z4AIRP3CAAQ7NLJU4XZFPAR5X6X1P,D,D,1.0,ACSS93E03ZUGX,A blue and red bike is being shown closeup with a water fountain in the background.,https://imagecaptioningicl.azurewebsites.net/static/images/000000018766.jpg,18136
,time,2.0,3Z4AIRP3CAAQ7NLJU4XZFPAR5X6X1P,D,D,1.0,ACSS93E03ZUGX,An empty shopping cart is next to a yellow fire hydrant on the street.,https://imagecaptioningicl.azurewebsites.net/static/images/000000005755.jpg,23532
,time,3.0,3AMW0RGHOHZOCLQHD0LGIJ1R6Z0PNZ,C,C,2.0,A38DC3BG1ZCVZ2,A group of people hold a rope of a cow in a grassy field.,https://imagecaptioningicl.azurewebsites.net/static/images/000000002415.jpg,15236
,time,3.0,3AMW0RGHOHZOCLQHD0LGIJ1R6Z0PNZ,C,C,2.0,A38DC3BG1ZCVZ2,"A group of people are in a double decker bus going down the street, with a pride flag draped on it.",https://imagecaptioningicl.azurewebsites.net/static/images/000000011494.jpg,22725
,time,3.0,3AMW0RGHOHZOCLQHD0LGIJ1R6Z0PNZ,C,C,2.0,A38DC3BG1ZCVZ2,A motorcycle sits on the side of a quiet road with grass on the side.,https://imagecaptioningicl.azurewebsites.net/static/images/000000005213.jpg,17464
,time,3.0,3AMW0RGHOHZOCLQHD0LGIJ1R6Z0PNZ,C,C,2.0,A38DC3BG1ZCVZ2,An old fashioned looking clock on a pole stands on a street.,https://imagecaptioningicl.azurewebsites.net/static/images/000000009172.jpg,15672
,time,3.0,3AMW0RGHOHZOCLQHD0LGIJ1R6Z0PNZ,C,C,2.0,A38DC3BG1ZCVZ2,A woman holding a tennis racket stands on a court in front of a crowd.,https://imagecaptioningicl.azurewebsites.net/static/images/000000016308.jpg,13927
,time,3.0,3AMW0RGHOHZOCLQHD0LGIJ1R6Z0PNZ,C,C,2.0,A38DC3BG1ZCVZ2,A group of people in graduation caps and gowns stands around with some holding umbrellas.,https://imagecaptioningicl.azurewebsites.net/static/images/000000004975.jpg,19151
,comprehensive,3.0,3180JW2OT89O0LHDENKAR6FT6FZJ58,D,D,3.0,AA9V4NE8SOA4I,A women is talking to a child holding a stuffed animal.,https://imagecaptioningicl.azurewebsites.net/static/images/000000006579.jpg,58416
,comprehensive,3.0,3180JW2OT89O0LHDENKAR6FT6FZJ58,D,D,3.0,AA9V4NE8SOA4I,A group of people are playing a sports game.,https://imagecaptioningicl.azurewebsites.net/static/images/000000006780.jpg,45924
,comprehensive,3.0,3180JW2OT89O0LHDENKAR6FT6FZJ58,D,D,3.0,AA9V4NE8SOA4I,A man in a cap is holding a throwing disc in front of a sign.,https://imagecaptioningicl.azurewebsites.net/static/images/000000007069.jpg,26601
,comprehensive,3.0,3180JW2OT89O0LHDENKAR6FT6FZJ58,D,D,3.0,AA9V4NE8SOA4I,A man grimaces while playing a game of tennis.,https://imagecaptioningicl.azurewebsites.net/static/images/000000011567.jpg,30523
,comprehensive,3.0,3180JW2OT89O0LHDENKAR6FT6FZJ58,D,D,3.0,AA9V4NE8SOA4I,An umbrella is strapped to the frame of a street bicycle.,https://imagecaptioningicl.azurewebsites.net/static/images/000000018766.jpg,40166
,comprehensive,3.0,3180JW2OT89O0LHDENKAR6FT6FZJ58,D,D,3.0,AA9V4NE8SOA4I,A fire hydrant sits in front of an old shopping cart.,https://imagecaptioningicl.azurewebsites.net/static/images/000000005755.jpg,53310
,control,1.0,3ZPBJO59KTYNDS1G5TZ8D5N664RHD7,A,A,1.0,ACSS93E03ZUGX,Three men wearing pink shirts are standing in a gym holding blue and yellow volleyballs.,https://imagecaptioningicl.azurewebsites.net/static/images/000000008305.jpg,25180
,control,1.0,3ZPBJO59KTYNDS1G5TZ8D5N664RHD7,A,A,1.0,ACSS93E03ZUGX,A man wearing a baseball cap is sitting on a bench while several pigeons surround him.,https://imagecaptioningicl.azurewebsites.net/static/images/000000002142.jpg,18860
,control,1.0,3ZPBJO59KTYNDS1G5TZ8D5N664RHD7,A,A,1.0,ACSS93E03ZUGX,A black horse and a white horse are standing on their rear legs while two people are on their backs.,https://imagecaptioningicl.azurewebsites.net/static/images/000000000049.jpg,23593
,control,1.0,3ZPBJO59KTYNDS1G5TZ8D5N664RHD7,A,A,1.0,ACSS93E03ZUGX,A bride and a groom are exiting a church while several people watch.,https://imagecaptioningicl.azurewebsites.net/static/images/000000009372.jpg,13815
,control,1.0,3ZPBJO59KTYNDS1G5TZ8D5N664RHD7,A,A,1.0,ACSS93E03ZUGX,A large clock on the side of a building reads 3:23.,https://imagecaptioningicl.azurewebsites.net/static/images/000000003080.jpg,16944
